5.30154	-0.142365	0.211285	0.121466
5.35111	-0.131214	0.237452	0.112435
5.40405	-0.118076	0.257524	0.101395
5.45577	-0.104427	0.268924	0.0895459
5.50626	-0.0907362	0.272092	0.0773313
5.55565	-0.0773767	0.267647	0.0651397
5.60405	-0.0646705	0.256289	0.0533281
5.65154	-0.0528897	0.238786	0.042213
5.69821	-0.0422578	0.215943	0.0320643
5.74415	-0.0329501	0.188581	0.0231009
5.78945	-0.0250968	0.157504	0.0154899
5.83429	-0.0187874	0.123449	0.0093493
5.87895	-0.0140796	0.0870102	0.00475672
5.92205	-0.0111181	0.0501988	0.00186566
5.96278	-0.00979711	0.0145893	0.000576738
5.99644	-0.00980406	-0.0149924	0.000583369
6.03017	-0.0108069	-0.044403	0.00155808
6.06358	-0.0127694	-0.0729628	0.00346076
6.10074	-0.0160554	-0.103666	0.00663636
6.14101	-0.0208715	-0.135187	0.0112722
6.18198	-0.0270285	-0.164877	0.0171716
6.2235	-0.0344477	-0.191995	0.0242451
6.26581	-0.0430936	-0.216087	0.0324449
6.30905	-0.0528968	-0.236577	0.0416916
6.35332	-0.0637482	-0.25284	0.0518702
6.39869	-0.0754977	-0.264248	0.0628296
6.44521	-0.0879533	-0.270195	0.0743835
6.49297	-0.100881	-0.270131	0.0863105
6.54206	-0.114006	-0.263579	0.0983554
6.59258	-0.127012	-0.250154	0.11023
6.6447	-0.139543	-0.229578	0.121612
6.69843	-0.151159	-0.201811	0.132111
6.74939	-0.160654	-0.170021	0.14065
6.79785	-0.168075	-0.135608	0.147291
6.84405	-0.173522	-0.0997185	0.15214
6.88803	-0.177116	-0.0634286	0.155323
6.92966	-0.179017	-0.0277766	0.156998
6.96855	-0.179438	0.00617602	0.157367
7.0039	-0.178672	0.0371679	0.156701
7.03592	-0.177035	0.065042	0.155287
7.07189	-0.17414	0.0958009	0.152805
7.11099	-0.169757	0.128176	0.149081
7.15282	-0.1637	0.161104	0.143992
7.19719	-0.15582	0.193554	0.137463
7.24408	-0.146004	0.224473	0.129463
7.29362	-0.134164	0.252749	0.120008
7.34615	-0.120219	0.277184	0.109148
7.40151	-0.104315	0.296189	0.0971355
7.45519	-0.0880797	0.307616	0.0853036
7.50715	-0.0719533	0.311937	0.0740101
7.55753	-0.0562664	0.309803	0.0634976
7.60637	-0.0413048	0.301944	0.0539439
7.65364	-0.0273141	0.289179	0.0454676
7.69921	-0.0145027	0.272411	0.0381344
7.74278	-0.00305008	0.252664	0.0319652
7.77966	0.00591836	0.233439	0.0274185
7.81651	0.0141365	0.212221	0.0234981
7.85521	0.0218878	0.188132	0.0200441
7.8992	0.0295292	0.158967	0.0169076
7.94694	0.0363324	0.12584	0.0143854
7.99326	0.0414005	0.0929441	0.0127167
8.03779	0.044833	0.0612841	0.0117252
8.08035	0.0468061	0.0315723	0.0112314
8.12061	0.0475273	0.00444236	0.0110761
8.15322	0.0473275	-0.0165272	0.01111
8.18601	0.046455	-0.0364824	0.0112381
8.22095	0.0448298	-0.0562692	0.0114291
8.25973	0.0422543	-0.0761767	0.0116487
8.30193	0.0386304	-0.0950774	0.0118312
8.34753	0.0338952	-0.111933	0.0118935
8.39203	0.0286194	-0.124524	0.0117663
8.43513	0.0230584	-0.132895	0.0114357
8.47679	0.017418	-0.137305	0.0109129
8.51691	0.0118821	-0.138098	0.0102274
8.55532	0.00661403	-0.135704	0.00942209
8.59171	0.00175867	-0.130648	0.00854965
8.62178	-0.00208129	-0.124494	0.00777062
8.65192	-0.00571885	-0.116603	0.0069584
8.68202	-0.00908889	-0.107089	0.00613884
8.71542	-0.0124645	-0.0947399	0.0052491
8.75155	-0.0156172	-0.0794321	0.00434981
8.79015	-0.0183356	-0.061087	0.00351312
8.83115	-0.0204072	-0.0396753	0.00282762
8.8721	-0.0215659	-0.016679	0.00241793
8.91045	-0.0217743	0.00595286	0.00234082
8.94514	-0.0212031	0.0270511	0.0025687
8.97726	-0.0200164	0.0468714	0.00306162
9.01316	-0.017935	0.069088	0.00396269
9.05205	-0.0147833	0.0929112	0.0053871
9.09354	-0.0104122	0.117641	0.0074509
9.13743	-0.00469659	0.142568	0.0102708
9.17522	0.00107539	0.162657	0.0132343
9.2091	0.00687351	0.17934	0.0163129
9.24306	0.0132275	0.194603	0.0197924
9.28033	0.020764	0.20947	0.0240513
9.32042	0.0294405	0.223036	0.0291193
9.36275	0.0391332	0.234415	0.0349781
9.40701	0.0497091	0.242868	0.0415979
9.45303	0.0610144	0.247763	0.048929
9.50073	0.0728695	0.24855	0.0568959
9.5501	0.0850669	0.244767	0.0653924
9.6012	0.0973705	0.236036	0.0742768
9.65413	0.109516	0.222072	0.0833682
9.70909	0.121209	0.202684	0.0924417
9.76324	0.131569	0.179253	0.100765
9.81494	0.140184	0.153474	0.107912
9.86449	0.147122	0.126253	0.113838
9.91206	0.15247	0.0983738	0.118529
9.95771	0.156329	0.0705557	0.121996
10.0014	0.158819	0.0434642	0.12428
10.0428	0.160087	0.0177246	0.125465
10.0816	0.160312	-0.00603873	0.125678
10.1169	0.159726	-0.0270789	0.125112
10.1496	0.158532	-0.045907	0.123945
10.1862	0.156478	-0.0660431	0.121915
10.226	0.153432	-0.0865285	0.11887
10.2688	0.149295	-0.10656	0.114691
10.3144	0.143999	-0.125375	0.10929
10.3629	0.137498	-0.142201	0.102602
10.4147	0.129751	-0.156229	0.0945808
10.4706	0.120695	-0.166544	0.085161
10.5285	0.110884	-0.171768	0.074937
10.5855	0.101074	-0.171524	0.0647259
10.6418	0.091535	-0.166198	0.0548375
10.6978	0.0824908	-0.156227	0.0455276
10.7537	0.074136	-0.142075	0.0370114
10.8081	0.0668674	-0.12484	0.0296934
10.8597	0.0608974	-0.105856	0.0237688
10.9092	0.0561529	-0.0858853	0.0191345
10.9566	0.0525579	-0.0655821	0.0156828
11.0021	0.0500289	-0.0455355	0.0132983
11.0456	0.0484674	-0.0262764	0.0118535
11.0869	0.0477558	-0.00828917	0.0112072
11.1215	0.0477238	0.00635778	0.0111782
11.1562	0.0481893	0.0203837	0.0115843
11.19	0.0491	0.0333087	0.0123653
11.2279	0.0506197	0.0466872	0.0136427
11.2693	0.0528274	0.0597414	0.0154559
11.314	0.0557775	0.0717717	0.0178162
11.3624	0.0595091	0.0820615	0.0207145
11.4138	0.0639372	0.089635	0.0240414
11.4652	0.0686676	0.0935431	0.0274707
11.5171	0.0735339	0.0936515	0.0308688
11.5695	0.0783603	0.0898473	0.0341085
11.6227	0.0829552	0.0820508	0.0370665
11.6747	0.086946	0.0708127	0.0395259
11.7234	0.0900737	0.0573207	0.041371
11.7692	0.0923637	0.0422512	0.0426651
11.8125	0.0938505	0.0262017	0.0434704
11.8532	0.0945857	0.0097684	0.0438527
11.8869	0.0946732	-0.00469737	0.043897
11.9207	0.0942613	-0.0197461	0.0437002
11.9526	0.0934005	-0.0343119	0.0433035
11.9882	0.091887	-0.0508236	0.0426342
12.0267	0.0895863	-0.0687743	0.0416646
12.0676	0.0863807	-0.0877175	0.0403865
12.1108	0.0821679	-0.1072	0.0388099
12.1562	0.0768599	-0.126738	0.0369635
12.2036	0.0703837	-0.145809	0.034894
12.2533	0.0626786	-0.163843	0.0326662
12.3055	0.0536923	-0.180223	0.0303627
12.3606	0.0433682	-0.194264	0.0280837
12.4136	0.0327882	-0.204312	0.026139
12.464	0.0223125	-0.210504	0.0245953
12.5119	0.0121619	-0.213241	0.0234607
12.5569	0.00254997	-0.213005	0.0227174
12.5936	-0.00522611	-0.210822	0.0223568
12.6304	-0.0129235	-0.206878	0.0222176
12.6685	-0.0206939	-0.201028	0.0223045
12.7108	-0.0290193	-0.19254	0.022662
12.7567	-0.0376027	-0.18114	0.0233334
12.806	-0.0461944	-0.166625	0.0243363
12.859	-0.0545603	-0.148852	0.0256612
