5.29277	-0.737918	-0.320448	1.8859	3.90582	-5.88489
5.31483	-0.692567	-0.237363	2.22361	3.61968	-5.88489
5.33578	-0.642672	-0.164589	2.53922	3.32512	-5.88489
5.35609	-0.588068	-0.100141	2.83721	3.0191	-5.88489
5.37589	-0.52908	-0.0434571	3.11807	2.70242	-5.88489
5.39521	-0.466281	0.00564326	3.38112	2.37832	-5.88489
5.41034	-0.413646	0.039638	3.57848	2.11651	-5.88489
5.42576	-0.356943	0.0702003	3.77097	1.84518	-5.88489
5.44197	-0.294277	0.0977853	3.9619	1.56013	-5.88489
5.45905	-0.224989	0.121913	4.14782	1.26682	-5.88489
5.47727	-0.147747	0.142288	4.3237	0.973684	-5.88489
5.49392	-0.0745948	0.156481	4.45764	0.737153	-5.88489
5.50781	-0.0120615	0.165539	4.54437	0.573252	-5.88489
5.52205	0.0531269	0.172742	4.60477	0.445832	-5.88489
5.53508	0.113297	0.178019	4.63118	0.371678	-5.88489
5.54801	0.173223	0.182586	4.62803	0.341795	-5.88489
5.56082	0.232323	0.187009	4.59563	0.35602	-5.88489
5.57219	0.284292	0.191297	4.54339	0.403602	-5.88489
5.58365	0.335947	0.196341	4.47024	0.481647	-5.88489
5.59505	0.386402	0.202399	4.37947	0.585085	-5.88489
5.60703	0.438217	0.210174	4.26769	0.716294	-5.88489
5.62015	0.493326	0.220627	4.12966	0.879885	-5.88489
5.6353	0.554587	0.235502	3.95469	1.08593	-5.88489
5.65535	0.631413	0.260136	3.70489	1.37246	-5.88489
5.67414	0.698698	0.288456	3.45826	1.64254	-5.88489
5.69291	0.761258	0.321784	3.20361	1.90527	-5.88489
5.71159	0.818667	0.359703	2.94484	2.15397	-5.88489
5.73073	0.87248	0.403262	2.67535	2.3929	-5.88489
5.75055	0.922718	0.452992	2.39322	2.62159	-5.88489
5.77113	0.968923	0.509195	2.09822	2.83864	-5.88489
5.79248	1.01045	0.572019	1.7912	3.04272	-5.88489
5.81462	1.04659	0.641528	1.47393	3.23275	-5.88489
5.8376	1.0767	0.717857	1.14878	3.40777	-5.88489
5.86163	1.10031	0.801715	0.8177	3.56649	-5.88489
5.88757	1.11707	0.896139	0.478155	3.70664	-5.88489
5.90694	1.12402	0.968735	0.242914	3.78577	-5.88489
5.92385	1.12651	1.03319	0.0546265	3.83311	-5.88489
5.93848	1.12622	1.08943	-0.0928108	3.8551	-5.88489
5.95328	1.12384	1.14654	-0.225733	3.85758	-5.88489
5.9687	1.11941	1.2059	-0.345871	3.83795	-5.88489
5.98867	1.11117	1.28201	-0.473964	3.77926	-5.88489
6.00674	1.10174	1.34961	-0.565737	3.6966	-5.88489
6.02516	1.09062	1.41672	-0.63992	3.58859	-5.88489
6.0434	1.07838	1.48107	-0.699261	3.46367	-5.88489
6.0627	1.06436	1.54654	-0.752187	3.31833	-5.88489
6.08405	1.04773	1.61559	-0.804865	3.14819	-5.88489
6.10891	1.02699	1.69131	-0.864966	2.9445	-5.88489
6.14042	0.998461	1.78	-0.94704	2.6843	-5.88489
6.18255	0.955937	1.88578	-1.07571	2.33728	-5.88489
6.22921	0.901844	1.98582	-1.24804	1.94889	-5.88489
6.27676	0.837707	2.06873	-1.45508	1.53424	-5.88489
6.31872	0.772398	2.12491	-1.66102	1.13742	-5.88489
6.36119	0.697108	2.16394	-1.88693	0.692198	-5.88489
6.40072	0.618186	2.1823	-2.10686	0.227799	-5.88489
6.43209	0.549329	2.18315	-2.28214	-0.179813	-5.88489
6.45964	0.484399	2.17292	-2.43118	-0.567303	-5.88489
6.48766	0.414267	2.15118	-2.57197	-0.988852	-5.88489
6.51581	0.34009	2.11709	-2.69477	-1.43673	-5.88489
6.54414	0.262315	2.06977	-2.79018	-1.90635	-5.88489
6.57262	0.181938	2.00862	-2.84684	-2.38895	-5.88489
6.6014	0.0997825	1.93283	-2.85247	-2.87659	-5.88489
6.62644	0.0288394	1.85559	-2.80625	-3.29151	-5.88489
6.64685	-0.0277217	1.78504	-2.72845	-3.61799	-5.88489
6.66775	-0.0835589	1.70607	-2.60827	-3.93738	-5.88489
6.68721	-0.132923	1.62666	-2.45759	-4.21931	-5.88489
6.70811	-0.182227	1.53546	-2.25315	-4.50458	-5.88489
6.73032	-0.229407	1.43223	-1.98736	-4.78938	-5.88489
6.754	-0.272575	1.31539	-1.64973	-5.07731	-5.88489
6.77759	-0.306988	1.19231	-1.25894	-5.35784	-5.88489
6.80036	-0.330876	1.06716	-0.830614	-5.63681	-5.88489
6.81955	-0.343029	0.956566	-0.429475	-5.89218	-5.88489
6.83578	-0.347036	0.859012	-0.0593144	-6.13426	-5.88489
6.84863	-0.345794	0.778839	0.25602	-6.35074	-5.88489
6.86205	-0.34002	0.69194	0.609048	-6.60807	-5.88489
6.87491	-0.329877	0.605184	0.9729	-6.89245	-5.88489
6.88754	-0.31519	0.516134	1.35714	-7.21527	-5.88489
6.89956	-0.296554	0.427348	1.74815	-7.56754	-5.88489
6.91093	-0.274474	0.339202	2.13786	-7.94132	-5.88489
6.92197	-0.248723	0.249341	2.52472	-8.33264	-5.88489
6.93333	-0.217857	0.152429	2.90732	-8.73663	-5.88489
6.94141	-0.193367	0.0807522	3.14735	-8.99676	-5.88489
6.94981	-0.166043	0.00418126	3.34286	-9.21025	-5.88488
6.95556	-0.146553	-0.049056	3.43195	-9.30603	-5.88488
6.96158	-0.125733	-0.105232	3.47834	-9.35199	-5.88488
6.96757	-0.10489	-0.16123	3.47339	-9.33796	-5.88488
6.97395	-0.0828931	-0.220587	3.41323	-9.25894	-5.88488
6.9805	-0.0608894	-0.280784	3.29931	-9.11788	-5.88488
