Time nR nF
20.78 98.677 107.056
20.79 98.6015 106.516
20.8 98.5283 105.979
20.81 98.4573 105.444
20.82 98.3885 104.912
20.83 98.3219 104.381
20.84 98.2574 103.854
20.85 98.195 103.328
20.86 98.1348 102.805
20.87 98.0767 102.285
20.88 98.0207 101.767
20.89 97.9668 101.251
20.9 97.9149 100.738
20.91 97.8651 100.227
20.92 97.8173 99.7185
20.93 97.7716 99.2124
20.94 97.7279 98.7087
20.95 97.6862 98.2074
20.96 97.6465 97.7085
20.97 97.6087 97.2119
20.98 97.573 96.7178
20.99 97.5392 96.226
21 97.5073 95.7365
21.01 97.4773 95.2495
21.02 97.4493 94.7648
21.03 97.4232 94.2825
21.04 97.3989 93.8026
21.05 97.3766 93.325
21.06 97.3561 92.8497
21.07 97.3375 92.3768
21.08 97.3207 91.9063
21.09 97.3058 91.4381
21.1 97.2927 90.9722
21.11 97.2814 90.5086
21.12 97.2719 90.0474
21.13 97.2642 89.5885
21.14 97.2583 89.1319
21.15 97.2542 88.6776
21.16 97.2518 88.2257
21.17 97.2512 87.776
21.18 97.2524 87.3286
21.19 97.2552 86.8835
21.2 97.2598 86.4407
21.21 97.2661 86.0001
21.22 97.2741 85.5619
21.23 97.2839 85.1259
21.24 97.2953 84.6921
21.25 97.3083 84.2606
21.26 97.3231 83.8314
21.27 97.3395 83.4044
21.28 97.3576 82.9796
21.29 97.3773 82.557
21.3 97.3986 82.1367
21.31 97.4216 81.7185
21.32 97.4462 81.3026
21.33 97.4724 80.8889
21.34 97.5002 80.4774
21.35 97.5296 80.068
21.36 97.5606 79.6609
21.37 97.5932 79.2559
21.38 97.6273 78.8531
21.39 97.663 78.4524
21.4 97.7003 78.0539
21.41 97.7391 77.6575
21.42 97.7795 77.2632
21.43 97.8213 76.8711
21.44 97.8648 76.4811
21.45 97.9097 76.0932
21.46 97.9562 75.7075
21.47 98.0041 75.3238
21.48 98.0536 74.9422
21.49 98.1045 74.5627
21.5 98.157 74.1853
21.51 98.2109 73.8099
21.52 98.2663 73.4366
21.53 98.3231 73.0653
21.54 98.3815 72.6961
21.55 98.4413 72.329
21.56 98.5025 71.9638
21.57 98.5652 71.6007
21.58 98.6293 71.2396
21.59 98.6948 70.8805
21.6 98.7618 70.5234
21.61 98.8302 70.1683
21.62 98.9 69.8151
21.63 98.9712 69.464
21.64 99.0438 69.1148
21.65 99.1178 68.7675
21.66 99.1932 68.4222
21.67 99.27 68.0789
21.68 99.3481 67.7375
21.69 99.4277 67.398
21.7 99.5086 67.0604
21.71 99.5909 66.7247
21.72 99.6745 66.391
21.73 99.7595 66.0591
21.74 99.8459 65.7291
21.75 99.9336 65.401
21.76 100.023 65.0748
21.77 100.113 64.7504
21.78 100.205 64.4278
21.79 100.298 64.1071
21.8 100.392 63.7883
21.81 100.488 63.4713
21.82 100.585 63.156
21.83 100.683 62.8426
21.84 100.783 62.531
21.85 100.884 62.2212
21.86 100.986 61.9132
21.87 101.089 61.607
21.88 101.194 61.3025
21.89 101.3 60.9998
21.9 101.408 60.6989
21.91 101.516 60.3997
21.92 101.626 60.1022
21.93 101.737 59.8065
21.94 101.85 59.5124
21.95 101.963 59.2201
21.96 102.078 58.9295
21.97 102.195 58.6406
21.98 102.312 58.3534
21.99 102.431 58.0679
22 102.551 57.784
22.01 102.672 57.5018
22.02 102.794 57.2213
22.03 102.918 56.9424
22.04 103.043 56.6652
22.05 103.169 56.3896
22.06 103.297 56.1156
22.07 103.425 55.8432
22.08 103.555 55.5724
22.09 103.686 55.3033
22.1 103.818 55.0357
22.11 103.952 54.7697
22.12 104.086 54.5053
22.13 104.222 54.2425
22.14 104.359 53.9812
22.15 104.497 53.7215
22.16 104.637 53.4633
22.17 104.777 53.2067
22.18 104.919 52.9516
22.19 105.062 52.698
22.2 105.206 52.446
22.21 105.352 52.1954
22.22 105.498 51.9463
22.23 105.646 51.6988
22.24 105.795 51.4527
22.25 105.945 51.2081
22.26 106.096 50.965
22.27 106.249 50.7233
22.28 106.402 50.4831
22.29 106.557 50.2443
22.3 106.713 50.007
22.31 106.87 49.7711
22.32 107.028 49.5367
22.33 107.187 49.3036
22.34 107.348 49.072
22.35 107.51 48.8417
22.36 107.672 48.6129
22.37 107.836 48.3854
22.38 108.001 48.1594
22.39 108.168 47.9347
22.4 108.335 47.7113
22.41 108.503 47.4894
22.42 108.673 47.2687
22.43 108.844 47.0495
22.44 109.016 46.8315
22.45 109.189 46.6149
22.46 109.363 46.3996
22.47 109.538 46.1857
22.48 109.714 45.973
22.49 109.892 45.7617
22.5 110.07 45.5516
22.51 110.25 45.3429
22.52 110.431 45.1354
22.53 110.613 44.9292
22.54 110.796 44.7242
22.55 110.98 44.5205
22.56 111.165 44.3181
22.57 111.352 44.1169
22.58 111.539 43.917
22.59 111.728 43.7183
22.6 111.917 43.5208
22.61 112.108 43.3246
22.62 112.3 43.1296
22.63 112.493 42.9357
22.64 112.687 42.7431
22.65 112.882 42.5517
22.66 113.078 42.3614
22.67 113.276 42.1724
22.68 113.474 41.9845
22.69 113.673 41.7978
22.7 113.874 41.6123
22.71 114.076 41.4279
22.72 114.278 41.2446
22.73 114.482 41.0625
22.74 114.687 40.8816
22.75 114.893 40.7017
22.76 115.1 40.523
22.77 115.308 40.3455
22.78 115.517 40.169
22.79 115.728 39.9936
22.8 115.939 39.8194
22.81 116.152 39.6462
22.82 116.365 39.4741
22.83 116.58 39.3032
22.84 116.795 39.1332
22.85 117.012 38.9644
22.86 117.23 38.7966
22.87 117.448 38.6299
22.88 117.668 38.4642
22.89 117.889 38.2996
22.9 118.111 38.1361
22.91 118.334 37.9735
22.92 118.558 37.812
22.93 118.784 37.6515
22.94 119.01 37.4921
22.95 119.237 37.3336
22.96 119.465 37.1762
22.97 119.695 37.0198
22.98 119.925 36.8643
22.99 120.157 36.7099
23 120.389 36.5564
23.01 120.623 36.4039
23.02 120.857 36.2524
23.03 121.093 36.1019
23.04 121.33 35.9523
23.05 121.567 35.8037
23.06 121.806 35.6561
23.07 122.046 35.5094
23.08 122.287 35.3636
23.09 122.529 35.2188
23.1 122.772 35.0749
23.11 123.016 34.9319
23.12 123.261 34.7899
23.13 123.507 34.6488
23.14 123.754 34.5086
23.15 124.002 34.3693
23.16 124.251 34.2309
23.17 124.502 34.0934
23.18 124.753 33.9568
23.19 125.005 33.821
23.2 125.258 33.6862
23.21 125.513 33.5522
23.22 125.768 33.4192
23.23 126.024 33.2869
23.24 126.282 33.1556
23.25 126.54 33.0251
23.26 126.8 32.8954
23.27 127.06 32.7667
23.28 127.322 32.6387
23.29 127.584 32.5116
23.3 127.848 32.3853
23.31 128.112 32.2599
23.32 128.378 32.1353
23.33 128.644 32.0115
23.34 128.912 31.8885
23.35 129.181 31.7664
23.36 129.45 31.645
23.37 129.721 31.5245
23.38 129.993 31.4047
23.39 130.265 31.2858
23.4 130.539 31.1676
23.41 130.814 31.0503
23.42 131.09 30.9337
23.43 131.366 30.8179
23.44 131.644 30.7028
23.45 131.923 30.5885
23.46 132.203 30.475
23.47 132.483 30.3623
23.48 132.765 30.2503
23.49 133.048 30.1391
23.5 133.332 30.0286
23.51 133.616 29.9189
23.52 133.902 29.8099
23.53 134.189 29.7016
23.54 134.477 29.5941
23.55 134.766 29.4873
23.56 135.055 29.3812
23.57 135.346 29.2759
23.58 135.638 29.1713
23.59 135.931 29.0673
23.6 136.225 28.9641
23.61 136.519 28.8616
23.62 136.815 28.7598
23.63 137.112 28.6587
23.64 137.41 28.5583
23.65 137.708 28.4586
23.66 138.008 28.3596
23.67 138.309 28.2613
23.68 138.611 28.1636
23.69 138.913 28.0666
23.7 139.217 27.9703
23.71 139.522 27.8747
23.72 139.827 27.7797
23.73 140.134 27.6854
23.74 140.442 27.5917
23.75 140.75 27.4987
23.76 141.06 27.4064
23.77 141.371 27.3147
23.78 141.682 27.2236
23.79 141.995 27.1332
23.8 142.308 27.0435
23.81 142.623 26.9543
23.82 142.938 26.8658
23.83 143.255 26.778
23.84 143.572 26.6907
23.85 143.891 26.6041
23.86 144.21 26.5181
23.87 144.531 26.4327
23.88 144.852 26.3479
23.89 145.174 26.2638
23.9 145.498 26.1802
23.91 145.822 26.0972
23.92 146.147 26.0149
23.93 146.473 25.9331
23.94 146.8 25.852
23.95 147.128 25.7714
23.96 147.458 25.6914
23.97 147.788 25.612
23.98 148.119 25.5332
23.99 148.451 25.455
24 148.784 25.3773
24.01 149.117 25.3003
24.02 149.452 25.2237
24.03 149.788 25.1478
24.04 150.125 25.0724
24.05 150.463 24.9976
24.06 150.801 24.9234
24.07 151.141 24.8497
24.08 151.482 24.7765
24.09 151.823 24.704
24.1 152.166 24.6319
24.11 152.509 24.5604
24.12 152.853 24.4895
24.13 153.199 24.4191
24.14 153.545 24.3492
24.15 153.892 24.2799
24.16 154.24 24.2111
24.17 154.59 24.1428
24.18 154.94 24.0751
24.19 155.291 24.0079
24.2 155.643 23.9412
24.21 155.995 23.8751
24.22 156.349 23.8094
24.23 156.704 23.7443
24.24 157.06 23.6797
24.25 157.416 23.6156
24.26 157.774 23.552
24.27 158.132 23.4889
24.28 158.492 23.4263
24.29 158.852 23.3643
24.3 159.213 23.3027
24.31 159.575 23.2416
24.32 159.938 23.1811
24.33 160.302 23.121
24.34 160.667 23.0614
24.35 161.033 23.0023
24.36 161.4 22.9437
24.37 161.768 22.8855
24.38 162.136 22.8279
24.39 162.506 22.7707
24.4 162.876 22.7141
24.41 163.247 22.6579
24.42 163.62 22.6021
24.43 163.993 22.5469
24.44 164.367 22.4921
24.45 164.742 22.4378
24.46 165.118 22.3839
24.47 165.495 22.3305
24.48 165.872 22.2776
24.49 166.251 22.2252
24.5 166.63 22.1732
24.51 167.011 22.1216
24.52 167.392 22.0705
24.53 167.774 22.0199
24.54 168.157 21.9697
24.55 168.541 21.92
24.56 168.926 21.8707
24.57 169.311 21.8219
24.58 169.698 21.7735
24.59 170.085 21.7256
24.6 170.474 21.6781
24.61 170.863 21.631
24.62 171.253 21.5844
24.63 171.644 21.5382
24.64 172.036 21.4924
24.65 172.428 21.4471
24.66 172.822 21.4022
24.67 173.216 21.3578
24.68 173.612 21.3138
24.69 174.008 21.2702
24.7 174.405 21.227
24.71 174.803 21.1842
24.72 175.202 21.1419
24.73 175.601 21.1
24.74 176.002 21.0585
24.75 176.403 21.0175
24.76 176.805 20.9768
24.77 177.208 20.9366
24.78 177.612 20.8968
24.79 178.017 20.8574
24.8 178.422 20.8184
24.81 178.828 20.7798
24.82 179.236 20.7416
24.83 179.644 20.7038
24.84 180.052 20.6665
24.85 180.462 20.6295
24.86 180.873 20.593
24.87 181.284 20.5568
24.88 181.696 20.5211
24.89 182.109 20.4857
24.9 182.523 20.4508
24.91 182.938 20.4162
24.92 183.353 20.3821
24.93 183.769 20.3483
24.94 184.186 20.315
24.95 184.604 20.282
24.96 185.023 20.2494
24.97 185.442 20.2172
24.98 185.863 20.1855
24.99 186.284 20.154
25 186.705 20.123
25.01 187.128 20.0924
25.02 187.552 20.0622
25.03 187.976 20.0323
25.04 188.401 20.0028
25.05 188.827 19.9737
25.06 189.253 19.945
25.07 189.68 19.9167
25.08 190.108 19.8887
25.09 190.537 19.8612
25.1 190.967 19.834
25.11 191.397 19.8072
25.12 191.829 19.7807
25.13 192.26 19.7547
25.14 192.693 19.729
25.15 193.127 19.7037
25.16 193.561 19.6788
25.17 193.996 19.6542
25.18 194.431 19.63
25.19 194.868 19.6062
25.2 195.305 19.5827
25.21 195.743 19.5597
25.22 196.181 19.537
25.23 196.621 19.5146
25.24 197.061 19.4927
25.25 197.502 19.4711
25.26 197.943 19.4498
25.27 198.385 19.429
25.28 198.828 19.4085
25.29 199.272 19.3883
25.3 199.716 19.3685
25.31 200.161 19.3491
25.32 200.607 19.3301
25.33 201.054 19.3114
25.34 201.501 19.2931
25.35 201.949 19.2751
25.36 202.397 19.2576
25.37 202.846 19.2403
25.38 203.296 19.2235
25.39 203.747 19.2069
25.4 204.198 19.1908
25.41 204.65 19.175
25.42 205.102 19.1596
25.43 205.556 19.1445
25.44 206.009 19.1298
25.45 206.464 19.1155
25.46 206.919 19.1015
25.47 207.375 19.0878
25.48 207.831 19.0745
25.49 208.289 19.0616
25.5 208.746 19.0491
25.51 209.205 19.0369
25.52 209.664 19.025
25.53 210.123 19.0135
25.54 210.583 19.0024
25.55 211.044 18.9916
25.56 211.506 18.9812
25.57 211.968 18.9711
25.58 212.431 18.9614
25.59 212.894 18.952
25.6 213.358 18.943
25.61 213.822 18.9344
25.62 214.287 18.9261
25.63 214.753 18.9182
25.64 215.219 18.9106
25.65 215.686 18.9034
25.66 216.153 18.8965
25.67 216.621 18.89
25.68 217.089 18.8838
25.69 217.558 18.8781
25.7 218.028 18.8726
25.71 218.498 18.8675
25.72 218.969 18.8628
25.73 219.44 18.8584
25.74 219.912 18.8544
25.75 220.384 18.8507
25.76 220.857 18.8474
25.77 221.33 18.8445
25.78 221.804 18.8419
25.79 222.278 18.8397
25.8 222.753 18.8378
25.81 223.228 18.8363
25.82 223.704 18.8351
25.83 224.18 18.8343
25.84 224.657 18.8339
25.85 225.134 18.8338
25.86 225.612 18.8341
25.87 226.09 18.8348
25.88 226.569 18.8358
25.89 227.048 18.8371
25.9 227.528 18.8388
25.91 228.008 18.8409
25.92 228.488 18.8434
25.93 228.969 18.8462
25.94 229.451 18.8494
25.95 229.932 18.8529
25.96 230.415 18.8568
25.97 230.897 18.8611
25.98 231.38 18.8657
25.99 231.864 18.8707
26 232.347 18.8761
26.01 232.832 18.8818
26.02 233.316 18.8879
26.03 233.801 18.8944
26.04 234.287 18.9012
26.05 234.772 18.9084
26.06 235.259 18.916
26.07 235.745 18.9239
26.08 236.232 18.9322
26.09 236.719 18.9409
26.1 237.207 18.95
26.11 237.694 18.9594
26.12 238.183 18.9693
26.13 238.671 18.9794
26.14 239.16 18.99
26.15 239.649 19.001
26.16 240.139 19.0123
26.17 240.628 19.024
26.18 241.118 19.0361
26.19 241.609 19.0485
26.2 242.099 19.0614
26.21 242.59 19.0746
26.22 243.081 19.0882
26.23 243.573 19.1022
26.24 244.064 19.1166
26.25 244.556 19.1314
26.26 245.048 19.1465
26.27 245.541 19.1621
26.28 246.033 19.178
26.29 246.526 19.1943
26.3 247.019 19.2111
26.31 247.513 19.2282
26.32 248.006 19.2457
26.33 248.5 19.2636
26.34 248.994 19.2819
26.35 249.488 19.3006
26.36 249.982 19.3197
26.37 250.476 19.3392
26.38 250.971 19.3591
26.39 251.465 19.3795
26.4 251.96 19.4002
26.41 252.455 19.4213
26.42 252.95 19.4428
26.43 253.446 19.4648
26.44 253.941 19.4871
26.45 254.436 19.5099
26.46 254.932 19.5331
26.47 255.427 19.5567
26.48 255.923 19.5807
26.49 256.419 19.6051
26.5 256.915 19.63
26.51 257.411 19.6552
26.52 257.907 19.6809
26.53 258.403 19.707
26.54 258.899 19.7336
26.55 259.395 19.7606
26.56 259.891 19.788
26.57 260.387 19.8158
26.58 260.883 19.8441
26.59 261.38 19.8728
26.6 261.876 19.9019
26.61 262.372 19.9315
26.62 262.868 19.9615
26.63 263.364 19.9919
26.64 263.86 20.0228
26.65 264.356 20.0542
26.66 264.852 20.086
26.67 265.348 20.1182
26.68 265.844 20.1509
26.69 266.339 20.1841
26.7 266.835 20.2177
26.71 267.33 20.2517
26.72 267.826 20.2863
26.73 268.321 20.3212
26.74 268.816 20.3567
26.75 269.311 20.3926
26.76 269.806 20.429
26.77 270.301 20.4658
26.78 270.795 20.5031
26.79 271.29 20.5409
26.8 271.784 20.5792
26.81 272.278 20.618
26.82 272.771 20.6572
26.83 273.265 20.6969
26.84 273.758 20.7371
26.85 274.252 20.7778
26.86 274.744 20.819
26.87 275.237 20.8606
26.88 275.729 20.9028
26.89 276.222 20.9455
26.9 276.713 20.9886
26.91 277.205 21.0323
26.92 277.696 21.0765
26.93 278.187 21.1212
26.94 278.678 21.1664
26.95 279.168 21.2121
26.96 279.658 21.2583
26.97 280.148 21.305
26.98 280.637 21.3523
26.99 281.126 21.4001
27 281.614 21.4484
27.01 282.102 21.4972
27.02 282.59 21.5466
27.03 283.077 21.5965
27.04 283.564 21.6469
27.05 284.051 21.6979
27.06 284.537 21.7494
27.07 285.022 21.8015
27.08 285.507 21.8541
27.09 285.992 21.9073
27.1 286.476 21.961
27.11 286.96 22.0153
27.12 287.443 22.0701
27.13 287.926 22.1255
27.14 288.408 22.1815
27.15 288.889 22.238
27.16 289.37 22.2952
27.17 289.851 22.3529
27.18 290.331 22.4111
27.19 290.81 22.47
27.2 291.289 22.5294
27.21 291.767 22.5895
27.22 292.244 22.6501
27.23 292.721 22.7113
27.24 293.197 22.7731
27.25 293.673 22.8356
27.26 294.148 22.8986
27.27 294.622 22.9622
27.28 295.096 23.0265
27.29 295.568 23.0914
27.3 296.041 23.1568
27.31 296.512 23.223
27.32 296.983 23.2897
27.33 297.452 23.3571
27.34 297.922 23.4251
27.35 298.39 23.4937
27.36 298.858 23.563
27.37 299.324 23.633
27.38 299.79 23.7035
27.39 300.255 23.7748
27.4 300.72 23.8467
27.41 301.183 23.9192
27.42 301.646 23.9925
27.43 302.107 24.0664
27.44 302.568 24.1409
27.45 303.028 24.2162
27.46 303.487 24.2921
27.47 303.945 24.3687
27.48 304.402 24.446
27.49 304.858 24.524
27.5 305.314 24.6027
27.51 305.768 24.6821
27.52 306.221 24.7621
27.53 306.673 24.843
27.54 307.125 24.9245
27.55 307.575 25.0067
27.56 308.024 25.0897
27.57 308.472 25.1734
27.58 308.919 25.2578
27.59 309.365 25.3429
27.6 309.809 25.4288
27.61 310.253 25.5154
27.62 310.696 25.6028
27.63 311.137 25.691
27.64 311.577 25.7799
27.65 312.016 25.8695
27.66 312.454 25.96
27.67 312.891 26.0512
27.68 313.326 26.1431
27.69 313.76 26.2359
27.7 314.193 26.3294
27.71 314.625 26.4238
27.72 315.055 26.5189
27.73 315.484 26.6148
27.74 315.912 26.7115
27.75 316.338 26.8091
27.76 316.763 26.9074
27.77 317.187 27.0066
27.78 317.61 27.1066
27.79 318.031 27.2074
27.8 318.45 27.3091
27.81 318.868 27.4116
27.82 319.285 27.515
27.83 319.7 27.6192
27.84 320.114 27.7242
27.85 320.527 27.8301
27.86 320.937 27.9369
27.87 321.347 28.0445
27.88 321.755 28.153
27.89 322.161 28.2624
27.9 322.566 28.3727
27.91 322.969 28.4839
27.92 323.37 28.596
27.93 323.77 28.7089
27.94 324.169 28.8228
27.95 324.565 28.9376
27.96 324.96 29.0533
27.97 325.354 29.1699
27.98 325.745 29.2875
27.99 326.135 29.406
28 326.524 29.5254
28.01 326.91 29.6458
28.02 327.295 29.7671
28.03 327.678 29.8894
28.04 328.059 30.0126
28.05 328.438 30.1368
28.06 328.816 30.262
28.07 329.192 30.3882
28.08 329.565 30.5153
28.09 329.937 30.6435
28.1 330.308 30.7726
28.11 330.676 30.9027
28.12 331.042 31.0338
28.13 331.406 31.166
28.14 331.769 31.2991
28.15 332.129 31.4333
28.16 332.487 31.5685
28.17 332.844 31.7048
28.18 333.198 31.8421
28.19 333.55 31.9804
28.2 333.901 32.1198
28.21 334.249 32.2602
28.22 334.595 32.4017
28.23 334.939 32.5443
28.24 335.28 32.688
28.25 335.62 32.8327
28.26 335.957 32.9785
28.27 336.292 33.1254
28.28 336.625 33.2735
28.29 336.956 33.4226
28.3 337.285 33.5728
28.31 337.611 33.7242
28.32 337.935 33.8766
28.33 338.257 34.0302
28.34 338.576 34.185
28.35 338.893 34.3408
28.36 339.208 34.4979
28.37 339.52 34.656
28.38 339.83 34.8154
28.39 340.137 34.9759
28.4 340.442 35.1375
28.41 340.745 35.3004
28.42 341.045 35.4644
28.43 341.342 35.6296
28.44 341.637 35.796
28.45 341.93 35.9636
28.46 342.22 36.1324
28.47 342.507 36.3025
28.48 342.792 36.4737
28.49 343.074 36.6462
28.5 343.354 36.8199
28.51 343.631 36.9948
28.52 343.905 37.171
28.53 344.177 37.3484
28.54 344.446 37.527
28.55 344.712 37.707
28.56 344.975 37.8882
28.57 345.236 38.0706
28.58 345.494 38.2544
28.59 345.749 38.4394
28.6 346.001 38.6257
28.61 346.25 38.8133
28.62 346.497 39.0022
28.63 346.741 39.1924
28.64 346.982 39.3839
28.65 347.219 39.5767
28.66 347.454 39.7708
28.67 347.686 39.9663
28.68 347.915 40.1631
28.69 348.141 40.3613
28.7 348.364 40.5607
28.71 348.584 40.7616
28.72 348.801 40.9637
28.73 349.015 41.1673
28.74 349.226 41.3722
28.75 349.433 41.5784
28.76 349.638 41.7861
28.77 349.839 41.9951
28.78 350.037 42.2055
28.79 350.232 42.4173
28.8 350.424 42.6304
28.81 350.613 42.845
28.82 350.798 43.061
28.83 350.98 43.2784
28.84 351.159 43.4972
28.85 351.334 43.7174
28.86 351.506 43.939
28.87 351.675 44.1621
28.88 351.84 44.3865
28.89 352.002 44.6125
28.9 352.161 44.8398
28.91 352.316 45.0686
28.92 352.468 45.2989
28.93 352.616 45.5305
28.94 352.761 45.7637
28.95 352.903 45.9983
28.96 353.04 46.2344
28.97 353.175 46.4719
28.98 353.305 46.7109
28.99 353.433 46.9513
29 353.556 47.1933
29.01 353.676 47.4367
29.02 353.793 47.6816
29.03 353.905 47.928
29.04 354.014 48.1759
29.05 354.12 48.4252
29.06 354.221 48.6761
29.07 354.319 48.9284
29.08 354.414 49.1823
29.09 354.504 49.4376
29.1 354.591 49.6944
29.11 354.674 49.9528
29.12 354.753 50.2127
29.13 354.828 50.474
29.14 354.9 50.7369
29.15 354.967 51.0013
29.16 355.031 51.2672
29.17 355.091 51.5346
29.18 355.147 51.8035
29.19 355.199 52.0739
29.2 355.247 52.3459
29.21 355.291 52.6194
29.22 355.332 52.8944
29.23 355.368 53.1709
29.24 355.4 53.4489
29.25 355.428 53.7285
29.26 355.453 54.0095
29.27 355.473 54.2921
29.28 355.489 54.5762
29.29 355.501 54.8618
29.3 355.509 55.149
29.31 355.512 55.4376
29.32 355.512 55.7278
29.33 355.508 56.0195
29.34 355.499 56.3127
29.35 355.486 56.6074
29.36 355.469 56.9036
29.37 355.448 57.2013
29.38 355.423 57.5005
29.39 355.394 57.8013
29.4 355.36 58.1035
29.41 355.322 58.4072
29.42 355.28 58.7124
29.43 355.233 59.0191
29.44 355.182 59.3273
29.45 355.127 59.637
29.46 355.068 59.9482
29.47 355.004 60.2608
29.48 354.936 60.5749
29.49 354.864 60.8905
29.5 354.787 61.2075
29.51 354.706 61.526
29.52 354.621 61.8459
29.53 354.531 62.1673
29.54 354.437 62.4901
29.55 354.338 62.8144
29.56 354.235 63.1401
29.57 354.128 63.4672
29.58 354.016 63.7957
29.59 353.9 64.1256
29.6 353.78 64.4569
29.61 353.654 64.7897
29.62 353.525 65.1238
29.63 353.391 65.4593
29.64 353.253 65.7961
29.65 353.11 66.1343
29.66 352.962 66.4739
29.67 352.811 66.8148
29.68 352.654 67.1571
29.69 352.494 67.5007
29.7 352.328 67.8456
29.71 352.159 68.1918
29.72 351.984 68.5392
29.73 351.805 68.888
29.74 351.622 69.2381
29.75 351.434 69.5894
29.76 351.242 69.9419
29.77 351.045 70.2957
29.78 350.844 70.6508
29.79 350.638 71.007
29.8 350.428 71.3645
29.81 350.213 71.7231
29.82 349.994 72.0829
29.83 349.77 72.4439
29.84 349.541 72.806
29.85 349.308 73.1693
29.86 349.071 73.5337
29.87 348.829 73.8991
29.88 348.582 74.2657
29.89 348.331 74.6334
29.9 348.076 75.0021
29.91 347.816 75.3718
29.92 347.551 75.7426
29.93 347.283 76.1144
29.94 347.009 76.4872
29.95 346.731 76.861
29.96 346.449 77.2357
29.97 346.162 77.6114
29.98 345.87 77.988
29.99 345.575 78.3655
30 345.274 78.7439
30.01 344.97 79.1232
30.02 344.66 79.5033
30.03 344.347 79.8842
30.04 344.029 80.266
30.05 343.706 80.6485
30.06 343.38 81.0319
30.07 343.048 81.4159
30.08 342.713 81.8007
30.09 342.373 82.1862
30.1 342.028 82.5724
30.11 341.68 82.9593
30.12 341.327 83.3468
30.13 340.97 83.7349
30.14 340.608 84.1237
30.15 340.242 84.5129
30.16 339.872 84.9028
30.17 339.497 85.2932
30.18 339.119 85.6841
30.19 338.736 86.0754
30.2 338.349 86.4672
30.21 337.957 86.8595
30.22 337.562 87.2521
30.23 337.162 87.6452
30.24 336.758 88.0386
30.25 336.35 88.4323
30.26 335.938 88.8263
30.27 335.522 89.2206
30.28 335.102 89.6152
30.29 334.677 90.01
30.3 334.249 90.4049
30.31 333.817 90.8001
30.32 333.381 91.1954
30.33 332.94 91.5908
30.34 332.496 91.9863
30.35 332.048 92.3818
30.36 331.596 92.7774
30.37 331.14 93.173
30.38 330.68 93.5685
30.39 330.217 93.964
30.4 329.749 94.3594
30.41 329.278 94.7547
30.42 328.803 95.1499
30.43 328.325 95.5449
30.44 327.842 95.9397
30.45 327.356 96.3342
30.46 326.867 96.7285
30.47 326.373 97.1225
30.48 325.877 97.5161
30.49 325.376 97.9094
30.5 324.872 98.3023
30.51 324.365 98.6948
30.52 323.854 99.0869
30.53 323.34 99.4784
30.54 322.822 99.8695
30.55 322.301 100.26
30.56 321.777 100.65
30.57 321.249 101.039
30.58 320.718 101.428
30.59 320.184 101.816
30.6 319.646 102.203
30.61 319.106 102.59
30.62 318.562 102.975
30.63 318.015 103.36
30.64 317.465 103.745
30.65 316.912 104.128
30.66 316.356 104.51
30.67 315.797 104.892
30.68 315.235 105.272
30.69 314.67 105.652
30.7 314.103 106.03
30.71 313.532 106.407
30.72 312.959 106.784
30.73 312.383 107.159
30.74 311.804 107.533
30.75 311.223 107.906
30.76 310.639 108.277
30.77 310.052 108.647
30.78 309.463 109.016
30.79 308.871 109.384
30.8 308.277 109.75
30.81 307.681 110.115
30.82 307.082 110.479
30.83 306.48 110.841
30.84 305.876 111.201
30.85 305.27 111.56
30.86 304.662 111.917
30.87 304.052 112.273
30.88 303.439 112.627
30.89 302.825 112.98
30.9 302.208 113.331
30.91 301.589 113.68
30.92 300.968 114.027
30.93 300.345 114.373
30.94 299.721 114.717
30.95 299.094 115.059
30.96 298.466 115.399
30.97 297.836 115.737
30.98 297.204 116.073
30.99 296.57 116.407
31 295.935 116.74
31.01 295.298 117.07
31.02 294.66 117.398
31.03 294.02 117.724
31.04 293.379 118.048
31.05 292.736 118.37
31.06 292.091 118.689
31.07 291.446 119.007
31.08 290.799 119.322
31.09 290.151 119.635
31.1 289.501 119.946
31.11 288.851 120.254
31.12 288.199 120.56
31.13 287.546 120.863
31.14 286.892 121.165
31.15 286.237 121.463
31.16 285.581 121.76
31.17 284.925 122.053
31.18 284.267 122.345
31.19 283.608 122.633
31.2 282.949 122.92
31.21 282.289 123.203
31.22 281.628 123.484
31.23 280.967 123.763
31.24 280.305 124.038
31.25 279.642 124.312
31.26 278.979 124.582
31.27 278.315 124.849
31.28 277.651 125.114
31.29 276.986 125.376
31.3 276.321 125.636
31.31 275.656 125.892
31.32 274.991 126.146
31.33 274.325 126.397
31.34 273.659 126.645
31.35 272.993 126.89
31.36 272.326 127.132
31.37 271.66 127.371
31.38 270.993 127.607
31.39 270.327 127.841
31.4 269.661 128.071
31.41 268.994 128.298
31.42 268.328 128.522
31.43 267.662 128.744
31.44 266.996 128.962
31.45 266.33 129.177
31.46 265.665 129.389
31.47 265 129.598
31.48 264.335 129.804
31.49 263.671 130.006
31.5 263.007 130.206
31.51 262.344 130.402
31.52 261.681 130.595
31.53 261.019 130.785
31.54 260.357 130.972
31.55 259.696 131.156
31.56 259.035 131.336
31.57 258.375 131.513
31.58 257.716 131.687
31.59 257.058 131.858
31.6 256.4 132.026
31.61 255.744 132.19
31.62 255.088 132.351
31.63 254.433 132.508
31.64 253.779 132.663
31.65 253.126 132.814
31.66 252.473 132.962
